Entity Code Year Cantril ladder score "GDP per capita, PPP (constant 2017 international $)" Population (historical estimates) Continent Code Year "Homicide rate per 100,000 population - Both sexes - All ages"
Afghanistan AFG 2009 4.0715265
Afghanistan AFG 2010 3.4870927
Afghanistan AFG 2011 4.208668
Afghanistan AFG 2012 6.393913
Afghanistan AFG 2015 9.975262
Afghanistan AFG 2016 6.6924186
Denmark DNK 2011 7.85574 51293.207 5576016 DNK 2019 1.22
Denmark DNK 2019 7.6456 56813.965 5795879 DNK 2019 1.22
Finland FIN 2018 7.7689 48048.523 5515465
Finland FIN 2019 7.8087 48583.434 5521539
Finland FIN 2020 7.8421 47443.902 5529468
Finland FIN 2021 7.821 48753.355 5535982
Finland FIN 2022 7.8042
